Level 1,Level 2,Level 3,Level 4,Case Scenario,Change Step Type,Target level 1,Target level 2,Target level 3,Target level 4
南投縣,埔里鎮,英一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英七街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英五街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英六街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,英四街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,振興巷,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,桃米路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,桃南路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,桃源一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,桃源二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,珠生路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,崇文三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,崇文街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅子路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅村一路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅村路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林七街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林八街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林五街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林六街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,梅林四街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,莊敬路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,博愛路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,復興路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,朝陽街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,開南路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,隆生路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,廈門街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,愛華街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,愛蘭路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,慈恩街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,新市街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,新民街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,新生路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,獅子路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,蜈蚣路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,過坑路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,墘溪路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,寧靖路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,榮光路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,漢中街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,漢陽一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,漢陽二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,漢陽三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,漢陽四街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,福長路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,福興路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,種瓜路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,德一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,德二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,褔興路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,樹人一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,樹人二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,樹人三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,樹人路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,興華一街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,興華二街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,興華三街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,興華四街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,濟南街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,環澤街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,覆金路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,鎮江街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,鯉魚路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,寶湖街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,籃城路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,蘭陽街,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,鐵山路,,Add,Division Adjustment 1,,,,
南投縣,埔里鎮,觀音路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,大成街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,大覺路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,中山南街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,中山街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,中正路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,中和路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,中興路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,仁愛街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,太平路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,文化街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,日新街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,加老東路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,加老南路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,加老路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,北投路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,史舘路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,平峰路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,平等街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,平學路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正言街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正氣街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正義街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正榮街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正德街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,正興街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民生一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民生二街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民生三街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民生路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民族一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民族路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民權一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民權西路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民權東街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,民權路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,永安路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,玉成路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,玉屏巷,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,玉屏路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,玉峰街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,石川路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,立人路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,宅內街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,成功路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,自由街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,育英街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,防汎路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,和平街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,和興一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,和興二街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,和興三街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,和興街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,忠孝街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,明賢街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,東山路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,東美街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,東閔路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,炎峰街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,芬草路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,虎山路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,青雲街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,保安街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,保福街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,信洋東街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,信洋街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,信義街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,南坪路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建國街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興二街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興三街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興五街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興四街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,建興街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,省府路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,草溪路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,草鞋墩一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,健行路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,御富路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,勝和街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,博愛路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富中路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富昌路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富林路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富春路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富頂路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,富德街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,復興路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,敦化街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,敦和南路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,敦和路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,番子田路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,登輝路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,順山路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新生東路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新生路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新庄一路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新庄二路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新庄三路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新富一街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新富二街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新富路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新興街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,新豐路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,溪南路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,僑光街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,嘉興街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,碧山南路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,碧山路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,碧峰路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,碧興路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,墩煌路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,慶安街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,稻香路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,儒林街,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,營盤路,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,雙龍巷,,Add,Division Adjustment 1,,,,
南投縣,草屯鎮,藝術路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,下坪路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,下橫街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,下橫路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大仁路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大公街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大同街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大和街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大忠路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大明路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大信街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大勇路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大智路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大義街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大榮街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大慶街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大鞍路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,大禮路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,中山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,中正巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,中坑路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,中和路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,公所路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,田東路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,田南巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,光華巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,向學街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,如意街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,安山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,成功街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,江西路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,竹山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,自強二路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,自強六路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,自強四路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,自強路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,育英路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,坪頂路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,坪項路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平一路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平二路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平三路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平五路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平六路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平新村,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延平路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延正路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延祥路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,延豐路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,東鄉路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,枋坪巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,林圯街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,保甲路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,前山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,南雲一路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,南雲路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國一路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國二路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國三路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國六路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國四路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,建國路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,昭德街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,埔頭街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,益民路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,祖師街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,硘�新村,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,累藤巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,頂林路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,頂城巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,頂橫街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,鹿山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,菜園路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,集山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,雲林新村一路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,雲林新村二路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,雲林路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,圓山巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,新生路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,新和街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,溪山路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,獅頭巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,瑞山巷,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,裕農新村,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,橫街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,興隆街,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,環河路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,鯉行路,,Add,Division Adjustment 1,,,,
南投縣,竹山鎮,鯉南路,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,八張一街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,八張二街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,八張街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,大園街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,中山街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,中集二街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,中集路,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,巿前街,,Add,Division Adjustment 1,,,,
南投縣,集集鎮,文化街,,Add,Division Adjustment 1,,,,
